row number,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,response
4319,506.8267722,164.9198227,0.29191712,6.805273598,12.0390844,372.051312,1892.608848,50.7045838,213.9024096,30.21784506,733.8735094,7
4320,539.0062498,164.9198227,0.31845504,5.034038004,12.0390844,533.812752,1860.25656,50.62175656,208.5548494,34.09192776,792.4686584,7
4321,514.8716416,104.5833022,0.4644136,7.178165302,19.26253504,727.92648,3089.643504,50.88608792,211.2286295,38.740827,583.9027085,5
4322,506.8267722,112.6281716,0.29191712,10.72063649,12.38305824,436.755888,2426.4216,50.84416303,200.533509,25.56894582,651.5124958,6
4323,595.3203356,64.3589552,0.43787568,1.118675112,14.44690128,760.278768,1957.313424,50.71787706,203.2072891,52.68752472,645.3661515,7
4324,675.7690296,108.6057369,0.3980688,2.050904372,12.72703208,582.341184,2086.722576,50.6601025,193.1806137,23.2444962,704.7808131,6
4325,474.6472946,80.448694,0.37153088,0.93222926,14.79087512,727.92648,1617.6144,50.63351598,227.2713102,31.76747814,700.6832502,6
4326,514.8716416,96.5384328,0.34499296,7.644279932,18.57458736,760.278768,2944.058208,50.891712,208.5548494,38.740827,583.9027085,5
4327,595.3203356,152.8525186,0.45114464,7.737502858,17.88663968,711.750336,2717.592192,50.93721585,207.8864043,40.29046008,565.4636756,5
4328,514.8716416,96.5384328,0.34499296,7.644279932,18.57458736,760.278768,2944.058208,50.891712,208.5548494,38.740827,583.9027085,5
4329,514.8716416,168.9422574,0.25211024,8.669732118,14.79087512,452.932032,2345.54088,50.83802768,215.9077447,41.06527662,674.8686041,5
4330,514.8716416,92.5159981,0.34499296,7.551057006,18.57458736,760.278768,2927.882064,50.89273455,208.5548494,37.96601046,577.7563642,5
4331,514.8716416,96.5384328,0.34499296,7.644279932,18.57458736,760.278768,2944.058208,50.891712,208.5548494,38.740827,583.9027085,5
4332,595.3203356,152.8525186,0.45114464,7.737502858,17.88663968,711.750336,2717.592192,50.93721585,207.8864043,40.29046008,565.4636756,5
4333,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4334,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4335,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4336,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4337,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4338,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4339,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4340,547.0511192,96.5384328,0.38479984,1.86445852,15.13484896,242.64216,1552.909824,50.73526055,215.9077447,49.58825856,639.2198072,8
4341,587.2754662,76.4262593,0.35826192,12.95798671,19.60650888,727.92648,2507.30232,51.02924611,196.5228388,31.76747814,540.8782984,8
4342,595.3203356,108.6057369,0.68998592,14.63599938,18.57458736,582.341184,2248.484016,51.0195318,203.2072891,48.03862548,616.6832114,6
4343,458.5575558,112.6281716,0.4644136,1.118675112,17.88663968,630.869616,2280.836304,50.67186193,229.9450903,53.46234126,694.5369059,6
4344,466.6024252,88.4935634,0.331724,1.39834389,8.25537216,339.699024,1763.199696,50.73628311,225.2659751,44.93935932,639.2198072,6
4345,539.0062498,108.6057369,0.91555824,1.118675112,60.53939584,582.341184,1714.671264,50.76389219,197.8597289,33.31711122,565.4636756,6
4346,571.1857274,80.448694,0.4644136,2.983133632,11.69511056,339.699024,1730.847408,50.71634322,207.8864043,41.84009316,682.2442173,6
4347,539.0062498,108.6057369,0.91555824,1.118675112,60.53939584,582.341184,1714.671264,50.76389219,197.8597289,33.31711122,565.4636756,6
4348,571.1857274,92.5159981,0.3980688,2.423796076,11.69511056,1002.920928,2394.069312,50.67850856,202.5388441,43.38972624,694.5369059,7
4349,611.4100744,124.6954757,0.68998592,12.30542623,14.44690128,986.744784,2394.069312,51.04560704,199.1966189,36.41637738,559.3173313,6
4350,579.2305968,136.7627798,0.37153088,9.695184304,37.14917472,695.574192,3024.938928,50.99396784,197.8597289,44.16454278,577.7563642,5
4351,563.140858,144.8076492,0.331724,5.313706782,5.1596076,226.466016,1180.858512,50.59772644,188.5014985,45.71417586,811.3174476,6
4352,514.8716416,124.6954757,0.37153088,2.33057315,13.41497976,549.988896,2216.131728,50.58903469,215.2392997,29.44302852,780.5857261,6
4353,587.2754662,112.6281716,0.4644136,1.491566816,18.57458736,501.460464,2394.069312,50.70765147,212.5655195,36.41637738,657.6588401,5
4354,595.3203356,64.3589552,0.3980688,1.305120964,22.01432576,549.988896,2685.239904,50.68617775,207.8864043,32.54229468,702.7320316,6
4355,514.8716416,124.6954757,0.35826192,6.898496524,16.85471816,776.454912,2733.768336,50.78178696,218.5815248,34.8667443,682.2442173,6
4356,514.8716416,124.6954757,0.37153088,2.33057315,13.41497976,549.988896,2216.131728,50.58903469,215.2392997,29.44302852,780.5857261,6
4357,498.7819028,116.6506063,0.38479984,5.220483856,15.82279664,566.16504,2879.353632,50.77667417,217.2446348,39.51564354,647.4149329,5
4358,474.6472946,112.6281716,0.45114464,3.356025336,13.7589536,808.8072,3138.171936,50.67799728,221.2553049,40.29046008,712.9759388,6
4359,522.916511,92.5159981,0.2653792,6.99171945,17.198692,711.750336,2895.529776,50.8743285,212.5655195,37.19119392,585.9514899,5
4360,579.2305968,136.7627798,0.2653792,5.406929708,21.32637808,841.159488,3283.757232,50.8523435,211.8970745,34.09192776,602.3417414,6
4361,587.2754662,112.6281716,0.4644136,1.491566816,18.57458736,501.460464,2394.069312,50.70765147,212.5655195,36.41637738,657.6588401,5
4362,522.916511,80.448694,0.43787568,1.39834389,13.41497976,582.341184,1779.37584,50.620734,215.2392997,50.3630751,737.561316,6
4363,498.7819028,96.5384328,0.35826192,2.703464854,13.41497976,485.28432,1989.665712,50.59568132,208.5548494,28.66821198,786.7320704,6
4364,571.1857274,124.6954757,0.331724,10.44096771,16.51074432,517.636608,2199.955584,50.9556219,209.8917394,30.9926616,583.9027085,5
4365,514.8716416,116.6506063,0.27864816,8.996012359,14.10292744,582.341184,1924.961136,50.78741103,199.865064,26.34376236,672.0003101,6
4366,506.8267722,76.4262593,0.43787568,9.415515526,21.67035192,1019.097072,2151.427152,50.90347142,191.1752786,31.76747814,559.3173313,5
4367,474.6472946,116.6506063,0.37153088,2.983133632,12.0390844,258.818304,1892.608848,50.59568132,217.9130798,32.54229468,774.4393818,6
4368,571.1857274,124.6954757,0.331724,10.44096771,16.51074432,517.636608,2199.955584,50.9556219,209.8917394,30.9926616,583.9027085,5
4369,522.916511,120.673041,0.37153088,10.67402503,14.10292744,469.108176,1763.199696,50.83035849,199.1966189,23.2444962,669.9515287,6
4370,514.8716416,116.6506063,0.27864816,8.996012359,14.10292744,582.341184,1924.961136,50.78741103,199.865064,26.34376236,672.0003101,6
4371,522.916511,88.4935634,0.25211024,4.19503167,33.02148864,258.818304,1860.25656,50.80581709,201.8703991,34.09192776,590.0490528,5
4372,563.140858,92.5159981,0.37153088,2.517019002,18.23061352,258.818304,1488.205248,50.80683964,212.5655195,43.38972624,571.6100199,5
4373,571.1857274,92.5159981,0.30518608,3.26280241,13.07100592,372.051312,1811.728128,50.69691461,203.8757342,28.66821198,698.6344688,6
4374,490.7370334,104.5833022,0.37153088,1.584789742,14.79087512,388.227456,1585.262112,50.57471887,209.8917394,34.09192776,768.2930375,6
4375,514.8716416,140.7852145,0.27864816,1.957681446,17.54266584,744.102624,2766.120624,50.78025312,211.2286295,38.740827,583.9027085,5
4376,482.692164,128.7179104,0.42460672,4.474700448,14.10292744,647.04576,3008.762784,50.73679439,215.2392997,41.84009316,676.097873,6
4377,490.7370334,136.7627798,0.27864816,4.6611463,14.44690128,274.994448,2151.427152,50.80735092,201.8703991,41.06527662,577.7563642,5
4378,522.916511,52.2916511,0.35826192,2.423796076,12.0390844,517.636608,1229.386944,50.68822286,214.5708546,58.88605704,696.5856873,6
4379,522.916511,126.7066931,0.2653792,6.152713116,14.10292744,145.585296,2038.194144,50.86921571,196.5228388,39.51564354,540.8782984,5
4380,490.7370334,136.7627798,0.27864816,4.6611463,14.44690128,274.994448,2151.427152,50.80735092,201.8703991,41.06527662,577.7563642,5
4381,458.5575558,124.6954757,0.38479984,6.805273598,17.198692,533.812752,2313.188592,50.78638847,221.2553049,38.740827,680.1954359,6
4382,514.8716416,120.673041,0.35826192,4.6611463,19.95048272,436.755888,2442.597744,50.71787706,215.2392997,37.96601046,749.8540046,6
4383,563.140858,96.5384328,0.34499296,1.584789742,14.10292744,501.460464,1779.37584,50.68924542,213.9024096,41.06527662,676.097873,6
4384,522.916511,52.2916511,0.35826192,2.423796076,12.0390844,517.636608,1229.386944,50.68822286,214.5708546,58.88605704,696.5856873,6
4385,514.8716416,104.5833022,0.27864816,7.644279932,17.198692,824.983344,2944.058208,50.89375711,215.9077447,37.19119392,583.9027085,5
4386,514.8716416,104.5833022,0.27864816,7.644279932,17.198692,824.983344,2944.058208,50.89375711,215.9077447,37.19119392,583.9027085,5
4387,482.692164,108.6057369,0.41133776,4.6611463,14.79087512,873.511776,2749.94448,50.73935079,219.2499698,40.29046008,676.097873,6
4388,571.1857274,84.4711287,0.43787568,1.118675112,13.41497976,549.988896,1569.085968,50.67390704,207.8864043,58.1112405,688.3905616,6
4389,539.0062498,104.5833022,0.38479984,6.618827746,12.38305824,452.932032,1617.6144,50.88966688,205.8810692,27.89339544,571.6100199,6
4390,506.8267722,112.6281716,0.29191712,8.85617797,13.7589536,485.28432,1795.551984,50.78945615,203.8757342,24.01931274,663.8051844,4
4391,498.7819028,100.5608675,0.58383424,14.72922231,19.60650888,630.869616,2701.416048,51.02771227,209.8917394,39.51564354,565.4636756,5
4392,587.2754662,88.4935634,0.49095152,14.44955353,16.51074432,1132.33008,3283.757232,51.0762838,217.2446348,59.66087358,577.7563642,5
4393,498.7819028,100.5608675,0.58383424,14.72922231,19.60650888,630.869616,2701.416048,51.02771227,209.8917394,39.51564354,565.4636756,5
4394,514.8716416,72.4038246,0.37153088,15.89450888,16.16677048,857.335632,2248.484016,50.98680993,217.2446348,27.1185789,645.3661515,6
4395,506.8267722,80.448694,0.34499296,11.8393116,15.82279664,970.56864,2313.188592,50.88557664,217.9130798,27.1185789,663.8051844,6
4396,530.9613804,96.5384328,0.29191712,11.4664199,17.54266584,566.16504,2361.717024,50.96226853,207.2179593,51.91270818,577.7563642,5
4397,595.3203356,108.6057369,0.34499296,11.00030527,18.23061352,889.68792,2798.472912,50.97402795,207.8864043,46.4889924,602.3417414,5
4398,595.3203356,108.6057369,0.34499296,11.00030527,18.23061352,889.68792,2798.472912,50.97402795,207.8864043,46.4889924,602.3417414,5
4399,595.3203356,108.6057369,0.34499296,11.00030527,18.23061352,889.68792,2798.472912,50.97402795,207.8864043,46.4889924,602.3417414,5
4400,530.9613804,96.5384328,0.29191712,11.4664199,17.54266584,566.16504,2361.717024,50.96226853,207.2179593,51.91270818,577.7563642,5
4401,595.3203356,108.6057369,0.34499296,11.00030527,18.23061352,889.68792,2798.472912,50.97402795,207.8864043,46.4889924,602.3417414,5
4402,571.1857274,152.8525186,0.38479984,12.67831794,14.10292744,485.28432,2216.131728,50.8523435,201.8703991,74.38238784,743.7076603,6
4403,547.0511192,172.9646921,0.34499296,4.847592152,14.79087512,647.04576,2847.001344,50.67595216,211.8970745,31.76747814,756.0003489,6
4404,418.3332088,88.4935634,0.61037216,5.779821412,22.70227344,663.221904,3024.938928,50.80172685,213.2339646,32.54229468,598.2441785,5
4405,474.6472946,116.6506063,0.21230336,7.364611154,15.13484896,776.454912,3186.700368,50.87841874,214.5708546,27.89339544,577.7563642,5
4406,474.6472946,116.6506063,0.21230336,7.364611154,15.13484896,776.454912,3186.700368,50.87841874,214.5708546,27.89339544,577.7563642,5
4407,506.8267722,116.6506063,0.38479984,3.076356558,12.72703208,517.636608,2264.66016,50.59107981,211.8970745,27.89339544,786.7320704,7
4408,506.8267722,76.4262593,0.42460672,2.610241928,15.82279664,291.170592,1294.09152,50.63862878,195.1859488,36.41637738,679.1710452,6
4409,458.5575558,116.6506063,0.21230336,7.364611154,15.13484896,776.454912,3186.700368,50.87841874,214.5708546,27.89339544,577.7563642,5
4410,506.8267722,116.6506063,0.38479984,3.076356558,12.72703208,517.636608,2264.66016,50.59107981,211.8970745,27.89339544,786.7320704,7
4411,458.5575558,96.5384328,0.62364112,5.873044338,23.73419496,566.16504,2944.058208,50.81655395,207.8864043,35.64156084,598.2441785,5
4412,466.6024252,120.673041,0.50422048,4.567923374,13.41497976,355.875168,1391.148384,50.59772644,215.9077447,44.93935932,805.1711033,7
4413,571.1857274,108.6057369,0.35826192,9.695184304,14.10292744,420.579744,1844.080416,50.78792231,203.2072891,40.29046008,706.8295945,7
4414,466.6024252,120.673041,0.50422048,4.567923374,13.41497976,355.875168,1391.148384,50.59772644,215.9077447,44.93935932,805.1711033,7
4415,571.1857274,108.6057369,0.35826192,9.695184304,14.10292744,420.579744,1844.080416,50.78792231,203.2072891,40.29046008,706.8295945,7
4416,506.8267722,122.6842584,0.29191712,14.91566816,20.98240424,420.579744,2280.836304,51.03793786,205.8810692,38.740827,559.3173313,5
4417,458.5575558,96.5384328,0.62364112,5.873044338,23.73419496,566.16504,2944.058208,50.81655395,207.8864043,35.64156084,599.2685693,5
4418,498.7819028,88.4935634,0.37153088,2.050904372,13.7589536,388.227456,2022.018,50.70356124,213.2339646,37.19119392,645.3661515,6
4419,530.9613804,88.4935634,0.30518608,16.1275662,16.16677048,598.517328,1908.784992,51.07986275,205.8810692,35.64156084,540.8782984,6
4420,530.9613804,88.4935634,0.30518608,16.1275662,16.16677048,598.517328,1908.784992,51.07986275,205.8810692,35.64156084,540.8782984,6
4421,530.9613804,88.4935634,0.30518608,16.1275662,16.16677048,598.517328,1908.784992,51.07986275,205.8810692,35.64156084,540.8782984,6
4422,530.9613804,88.4935634,0.30518608,16.1275662,16.16677048,598.517328,1908.784992,51.07986275,205.8810692,35.64156084,540.8782984,6
4423,498.7819028,88.4935634,0.37153088,2.050904372,13.7589536,388.227456,2022.018,50.70356124,213.2339646,37.19119392,645.3661515,6
4424,498.7819028,88.4935634,0.37153088,2.050904372,13.7589536,388.227456,2022.018,50.70356124,213.2339646,37.19119392,645.3661515,6
4425,530.9613804,88.4935634,0.30518608,16.1275662,16.16677048,598.517328,1908.784992,51.07986275,205.8810692,35.64156084,540.8782984,6
4426,490.7370334,88.4935634,0.663448,6.152713116,15.4788228,485.28432,1973.489568,50.82882465,215.2392997,37.96601046,608.4880857,6
4427,498.7819028,84.4711287,0.68998592,6.05949019,16.16677048,452.932032,1989.665712,50.83035849,215.2392997,37.96601046,608.4880857,6
4428,506.8267722,128.7179104,0.34499296,11.4664199,15.13484896,388.227456,3316.10952,50.92903538,207.8864043,44.93935932,608.4880857,5
4429,555.0959886,176.9871268,0.35826192,4.6611463,13.07100592,533.812752,2685.239904,50.68004239,213.9024096,32.54229468,749.8540046,6
4430,490.7370334,124.6954757,0.45114464,2.610241928,14.44690128,962.480568,2620.535328,50.70816275,218.5815248,36.41637738,663.8051844,6
4431,651.6344214,144.8076492,0.78286864,12.67831794,17.54266584,970.56864,2167.603296,51.06963717,197.8597289,30.21784506,534.7319541,5
4432,530.9613804,152.8525186,0.37153088,2.610241928,14.79087512,274.994448,1083.801648,50.57778655,214.5708546,36.41637738,811.3174476,6
4433,539.0062498,96.5384328,0.34499296,5.034038004,10.3192152,242.64216,1520.557536,50.63965134,210.5601845,29.44302852,780.5857261,6
4434,555.0959886,225.2563432,0.34499296,10.16129893,20.6384304,889.68792,3121.995792,50.96942644,214.5708546,34.09192776,577.7563642,5
4435,579.2305968,96.5384328,0.31845504,1.584789742,15.4788228,291.170592,2604.359184,50.7168545,217.2446348,41.06527662,688.3905616,6
4436,522.916511,116.6506063,0.3980688,8.529897729,17.54266584,404.4036,2685.239904,50.78996743,216.5761897,43.38972624,696.5856873,6
4437,539.0062498,112.6281716,0.37153088,4.19503167,17.54266584,226.466016,1488.205248,50.73117032,224.5975301,44.93935932,731.4149717,6
4438,522.916511,116.6506063,0.3980688,8.529897729,17.54266584,404.4036,2685.239904,50.78996743,216.5761897,43.38972624,697.6100781,6
4439,490.7370334,84.4711287,0.25211024,1.305120964,15.82279664,824.983344,2119.074864,50.71071915,215.2392997,30.21784506,645.3661515,5
4440,579.2305968,189.0544309,0.21230336,5.500152634,16.51074432,226.466016,2022.018,50.83547128,206.5495143,37.96601046,602.3417414,5
4441,539.0062498,136.7627798,0.41133776,15.28855986,17.54266584,323.52288,2361.717024,51.04305065,204.5441792,41.84009316,559.3173313,5
4442,530.9613804,108.6057369,0.331724,1.118675112,11.35113672,582.341184,1795.551984,50.57471887,211.2286295,28.66821198,762.1466932,6
4443,539.0062498,136.7627798,0.41133776,15.28855986,17.54266584,323.52288,2361.717024,51.04305065,204.5441792,41.84009316,559.3173313,5
4444,579.2305968,189.0544309,0.21230336,5.500152634,16.51074432,226.466016,2022.018,50.83547128,206.5495143,37.96601046,602.3417414,5
4445,402.24347,140.7852145,0.331724,7.271388228,10.66318904,388.227456,1876.432704,50.73986206,226.6028652,30.9926616,694.5369059,6
4446,402.24347,140.7852145,0.331724,7.271388228,10.66318904,388.227456,1876.432704,50.73986206,226.6028652,30.9926616,694.5369059,6
4447,353.9742536,185.0319962,0.1326896,2.610241928,8.25537216,501.460464,1795.551984,50.52256839,232.6188704,26.34376236,805.1711033,6
4448,530.9613804,152.8525186,0.38479984,2.703464854,12.0390844,242.64216,1633.790544,50.57369631,203.2072891,28.66821198,768.2930375,6
4449,587.2754662,120.673041,0.331724,2.33057315,15.4788228,517.636608,1973.489568,50.78485464,212.5655195,41.84009316,633.0734629,5
4450,514.8716416,112.6281716,0.29191712,11.93253453,13.41497976,824.983344,2426.4216,50.89017816,215.9077447,33.31711122,657.6588401,6
4451,555.0959886,116.6506063,0.331724,11.37319697,13.7589536,469.108176,2199.955584,50.8988699,203.8757342,50.3630751,639.2198072,6
4452,506.8267722,120.673041,0.25211024,7.178165302,16.85471816,760.278768,2976.410496,50.87944129,215.2392997,37.19119392,583.9027085,5
4453,506.8267722,156.8749533,0.29191712,2.610241928,16.51074432,857.335632,2798.472912,50.77207266,216.5761897,34.8667443,602.3417414,5
4454,530.9613804,152.8525186,0.38479984,2.703464854,12.0390844,242.64216,1633.790544,50.57369631,203.2072891,28.66821198,768.2930375,6
4455,530.9613804,72.4038246,0.34499296,16.1275662,17.54266584,274.994448,2410.245456,51.04611832,200.533509,33.31711122,577.7563642,6
4456,482.692164,112.6281716,0.38479984,17.99202472,17.54266584,582.341184,2814.649056,51.08241915,209.8917394,38.740827,553.170987,5
4457,482.692164,112.6281716,0.38479984,17.99202472,17.54266584,582.341184,2814.649056,51.08241915,209.8917394,38.740827,553.170987,5
4458,482.692164,112.6281716,0.38479984,17.99202472,17.54266584,582.341184,2814.649056,51.08241915,209.8917394,38.740827,553.170987,5
4459,530.9613804,140.7852145,0.34499296,2.517019002,15.4788228,307.346736,2086.722576,50.59210237,216.5761897,37.19119392,799.024759,7
4460,474.6472946,88.4935634,0.23884128,5.966267264,14.10292744,452.932032,1941.13728,50.8226893,218.5815248,38.740827,608.4880857,5
4461,530.9613804,72.4038246,0.34499296,16.1275662,17.54266584,274.994448,2410.245456,51.04611832,200.533509,33.31711122,577.7563642,6
4462,619.4549438,112.6281716,0.31845504,2.237350224,15.13484896,469.108176,2539.654608,50.77616289,218.5815248,43.38972624,651.5124958,6
4463,571.1857274,168.9422574,0.2653792,2.610241928,13.07100592,452.932032,1763.199696,50.60028283,215.9077447,36.41637738,823.6101362,6
4464,539.0062498,128.7179104,0.42460672,1.584789742,10.66318904,501.460464,1844.080416,50.58903469,208.5548494,27.1185789,768.2930375,6
4465,530.9613804,104.5833022,0.74306176,14.3563306,18.23061352,517.636608,2280.836304,51.03077995,207.8864043,37.96601046,571.6100199,5
4466,530.9613804,104.5833022,0.74306176,14.3563306,18.23061352,517.636608,2280.836304,51.03077995,207.8864043,37.96601046,571.6100199,5
4467,498.7819028,128.7179104,0.31845504,3.822139966,17.54266584,549.988896,2410.245456,50.77309521,224.5975301,40.29046008,676.097873,5
4468,506.8267722,100.5608675,0.35826192,6.152713116,18.57458736,647.04576,2555.830752,50.80990732,213.9024096,37.19119392,633.0734629,5
4469,498.7819028,84.4711287,0.31845504,1.118675112,17.54266584,501.460464,1536.73368,50.63504982,216.5761897,44.16454278,694.5369059,6
4470,514.8716416,92.5159981,0.35826192,1.957681446,14.44690128,566.16504,1617.6144,50.66470402,202.5388441,48.81344202,669.9515287,6
4471,378.1088618,58.32530315,0.38479984,0.93222926,14.44690128,566.16504,1455.85296,50.65754611,251.3353313,37.96601046,694.5369059,6
4472,498.7819028,80.448694,0.37153088,1.025452186,13.41497976,388.227456,1261.739232,50.61153098,224.5975301,36.41637738,743.7076603,6
4473,563.140858,112.6281716,0.37153088,1.305120964,13.41497976,194.113728,1342.619952,50.70509508,212.5655195,50.3630751,682.2442173,5
4474,571.1857274,144.8076492,0.2653792,1.491566816,93.21691064,388.227456,2264.66016,50.79865918,207.8864043,48.81344202,602.3417414,5
4475,458.5575558,100.5608675,0.29191712,9.135846748,16.85471816,808.8072,2022.018,50.90858421,213.9024096,34.8667443,620.7807743,6
4476,458.5575558,88.4935634,0.43787568,1.771235594,12.38305824,598.517328,1779.37584,50.58852341,217.9130798,44.93935932,762.1466932,6
4477,482.692164,80.448694,0.50422048,1.211898038,11.69511056,598.517328,1682.318976,50.54762107,207.8864043,40.29046008,780.5857261,6
4478,514.8716416,128.7179104,0.34499296,7.364611154,17.198692,857.335632,2911.70592,50.87944129,209.8917394,38.740827,590.0490528,5
4479,514.8716416,128.7179104,0.34499296,7.364611154,17.198692,857.335632,2911.70592,50.87944129,209.8917394,38.740827,590.0490528,5
4480,482.692164,223.2451259,0.34499296,4.19503167,18.23061352,274.994448,2038.194144,50.83649384,216.5761897,35.64156084,559.3173313,5
4481,474.6472946,88.4935634,0.5971032,21.06838128,41.2768608,889.68792,1973.489568,50.94181736,207.2179593,27.1185789,786.7320704,5
4482,514.8716416,128.7179104,0.34499296,7.364611154,17.198692,857.335632,2911.70592,50.87944129,209.8917394,38.740827,590.0490528,5
4483,498.7819028,120.673041,0.43787568,3.26280241,12.72703208,598.517328,2507.30232,50.60999714,212.5655195,28.66821198,762.1466932,6
4484,466.6024252,112.6281716,0.23884128,1.118675112,19.95048272,113.233008,1747.023552,50.76389219,215.9077447,44.93935932,586.9758807,4
4485,466.6024252,223.2451259,0.34499296,4.19503167,18.23061352,274.994448,2038.194144,50.83649384,216.5761897,35.64156084,559.3173313,5
4486,539.0062498,124.6954757,0.43787568,1.86445852,11.35113672,194.113728,1197.034656,50.64936564,219.9184149,50.3630751,768.2930375,6
4487,514.8716416,60.3365205,0.331724,7.271388228,17.198692,210.289872,1099.977792,50.81808779,211.2286295,30.9926616,608.4880857,6
4488,514.8716416,52.2916511,0.37153088,0.839006334,15.4788228,517.636608,1407.324528,50.70611764,231.9504254,40.29046008,688.3905616,6
4489,539.0062498,193.0768656,0.65017904,2.703464854,10.3192152,452.932032,1973.489568,50.57880911,209.2232944,30.9926616,799.024759,6
4490,539.0062498,193.0768656,0.65017904,2.703464854,10.3192152,452.932032,1973.489568,50.57880911,209.2232944,30.9926616,799.024759,6
4491,466.6024252,120.673041,0.43787568,3.26280241,11.35113672,404.4036,1876.432704,50.64578669,213.9024096,34.09192776,719.1222831,6
4492,490.7370334,112.6281716,0.30518608,3.915362892,13.07100592,210.289872,1536.73368,50.56449329,198.5281739,54.2371578,805.1711033,6
4493,482.692164,76.4262593,0.49095152,9.042623822,11.00716288,274.994448,808.8072,50.78025312,205.8810692,51.13789164,737.561316,6
4494,547.0511192,124.6954757,0.331724,9.78840723,14.79087512,485.28432,2669.06376,50.98476482,224.5975301,42.6149097,648.4393237,6
4495,603.365205,96.5384328,0.38479984,1.025452186,15.82279664,549.988896,1358.796096,50.62686935,203.2072891,30.21784506,703.7564224,6
4496,547.0511192,92.5159981,0.51748944,15.00889109,18.23061352,1148.506224,3138.171936,51.06656949,212.5655195,49.58825856,626.9271186,6
4497,603.365205,96.5384328,0.38479984,1.025452186,15.82279664,549.988896,1358.796096,50.62686935,203.2072891,30.21784506,703.7564224,6
4498,506.8267722,116.6506063,0.3980688,7.551057006,72.92245408,970.56864,2426.4216,50.91318572,207.2179593,30.9926616,571.6100199,5
4499,547.0511192,80.448694,0.331724,5.779821412,17.88663968,355.875168,1714.671264,50.7955915,206.5495143,41.84009316,663.8051844,5
4500,418.3332088,152.8525186,0.34499296,7.178165302,18.23061352,323.52288,1666.142832,50.74446358,218.5815248,34.8667443,749.8540046,6
4501,627.4998132,108.6057369,0.43787568,2.237350224,18.23061352,582.341184,2830.8252,50.71889962,213.9024096,42.6149097,676.097873,6
4502,530.9613804,217.2114738,0.27864816,15.19533694,18.9185612,663.221904,2944.058208,51.05634391,223.9290851,41.84009316,639.2198072,6
4503,571.1857274,100.5608675,0.41133776,2.144127298,17.198692,517.636608,2523.478464,50.68822286,209.8917394,39.51564354,700.6832502,6
4504,466.6024252,245.3685167,0.01326896,7.830725784,14.10292744,501.460464,1682.318976,50.6626589,217.9130798,55.78679088,863.5613742,7
4505,522.916511,128.7179104,0.30518608,7.92394871,17.54266584,323.52288,2232.307872,50.83649384,202.5388441,32.54229468,657.6588401,5
4506,514.8716416,112.6281716,0.30518608,5.59337556,17.54266584,808.8072,2620.535328,50.82115546,210.5601845,40.29046008,626.9271186,5
4507,530.9613804,76.4262593,0.37153088,1.025452186,15.13484896,614.693472,1617.6144,50.63709494,215.2392997,53.46234126,688.3905616,6
4508,410.2883394,122.6842584,0.17249648,1.631401205,12.38305824,274.994448,1180.858512,50.61664377,227.2713102,39.51564354,758.0491303,5
4509,466.6024252,104.5833022,0.3980688,2.423796076,11.69511056,1213.2108,2086.722576,50.62686935,213.9024096,29.44302852,706.8295945,4
4510,539.0062498,92.5159981,0.22557232,1.211898038,20.98240424,226.466016,1617.6144,50.74446358,205.2126242,42.6149097,583.9027085,5
4511,547.0511192,132.7403451,0.3980688,1.957681446,16.16677048,566.16504,2377.893168,50.54506468,216.5761897,43.38972624,823.6101362,6
4512,490.7370334,108.6057369,0.42460672,1.025452186,11.69511056,388.227456,1779.37584,50.60641819,224.5975301,30.9926616,768.2930375,6
4513,490.7370334,108.6057369,0.42460672,1.025452186,11.69511056,388.227456,1779.37584,50.60641819,224.5975301,30.9926616,768.2930375,6
4514,547.0511192,160.897388,0.38479984,2.610241928,15.13484896,436.755888,1569.085968,50.63709494,208.5548494,32.54229468,688.3905616,6
4515,490.7370334,160.897388,0.23884128,8.39006334,17.54266584,461.020104,4189.621296,50.94386248,213.2339646,38.740827,540.8782984,5
4516,571.1857274,112.6281716,0.34499296,2.610241928,13.41497976,808.8072,1908.784992,50.65754611,204.5441792,45.71417586,688.3905616,6
4517,498.7819028,128.7179104,0.42460672,2.050904372,12.38305824,242.64216,1132.33008,50.61153098,211.2286295,37.19119392,780.5857261,6
4518,547.0511192,68.3813899,0.22557232,4.754369226,16.85471816,420.579744,1326.443808,50.77002754,200.533509,29.44302852,602.3417414,6
4519,724.038246,80.448694,0.43787568,3.26280241,16.85471816,161.76144,647.04576,50.84160663,209.8917394,27.89339544,602.3417414,6
